"idUSer";"timestamp";"code";"idJoint0";"x0";"y0";"z0";"a0";"idJoint1";"x1";"y1";"z1";"a1";"idJoint2";"x2";"y2";"z2";"a2";"idJoint5";"x5";"y5";"z5";"a5";"idJoint6";"x6";"y6";"z6";"a6";"idJoint8";"x8";"y8";"z8";"a8";"idJoint11";"x11";"y11";"z11";"a11";"idJoint12";"x12";"y12";"z12";"a12";"idJoint14";"x14";"y14";"z14";"a14";"idJoint16";"x16";"y16";"z16";"a16";"idJoint17";"x17";"y17";"z17";"a17";"idJoint19";"x19";"y19";"z19";"a19";"idJoint20";"x20";"y20";"z20";"a20";"idJoint21";"x21";"y21";"z21";"a21";"idJoint23";"x23";"y23";"z23";"a23"
1;1342173141557;sitting;0;331.78012;109.41656;2076.3823;1.0;1;319.08075;172.41528;2082.2827;1.0;2;307.86487;220.20642;2085.699;1.0;5;291.86322;163.27328;1985.1594;1.0;6;320.7897;210.96152;1823.085;1.0;8;438.00375;214.95238;1668.8365;1.0;11;343.87244;180.74248;2179.4062;1.0;12;374.06033;235.30388;2049.9763;1.0;14;451.02805;229.97624;1680.2411;1.0;16;281.0154;265.36545;2034.0377;1.0;17;210.08571;319.94562;1803.2888;1.0;19;214.57271;435.9727;1819.6348;1.0;20;311.55084;270.18985;2144.1926;1.0;21;332.88565;313.56226;1867.1743;1.0;23;328.14252;424.2582;1862.2947;1.0
1;1342173141707;sitting;0;330.64438;109.427795;2078.0024;1.0;1;318.01593;171.18982;2080.733;1.0;2;308.39127;217.7457;2093.9385;1.0;5;291.34006;164.48431;1983.4015;1.0;6;321.13354;214.49721;1820.2761;1.0;8;402.5188;218.07317;1743.7819;1.0;11;342.30768;177.29602;2178.0645;1.0;12;375.87738;233.7459;2044.2446;1.0;14;456.96393;227.80215;1660.4963;1.0;16;280.8507;262.30405;2041.703;1.0;17;210.76546;325.29266;1807.7721;1.0;19;213.82306;439.59763;1820.7335;1.0;20;315.83716;265.0468;2172.585;1.0;21;333.79688;302.84158;1850.485;1.0;23;327.55402;420.69128;1860.2429;1.0
1;1342173141788;sitting;0;329.7307;108.618164;2083.434;1.0;1;317.14215;170.56706;2092.7578;1.0;2;307.5267;216.16922;2115.5073;1.0;5;292.94965;165.99461;1976.0632;1.0;6;323.72174;216.49786;1812.2366;1.0;8;441.88464;214.2778;1679.0581;1.0;11;338.77914;174.6565;2209.4524;1.0;12;374.03186;231.44382;2052.1963;1.0;14;426.80536;226.79109;1706.8533;1.0;16;281.14893;261.3079;2056.8503;1.0;17;211.48596;326.38913;1821.8044;1.0;19;213.88997;436.786;1834.9594;1.0;20;313.83826;260.3314;2219.6633;1.0;21;330.78723;304.78796;1840.3907;1.0;23;327.47696;422.59882;1846.7981;1.0
1;1342173141855;sitting;0;329.33463;108.25296;2085.039;1.0;1;317.0927;170.71193;2095.1506;1.0;2;307.38715;216.83366;2122.1414;1.0;5;293.37827;167.09093;1975.5837;1.0;6;324.12888;218.2406;1809.355;1.0;8;441.71823;209.03696;1667.99;1.0;11;338.2466;173.94194;2214.7175;1.0;12;367.4983;231.81105;2075.2505;1.0;14;430.5503;222.84279;1694.2704;1.0;16;280.03485;263.15747;2059.484;1.0;17;211.14095;327.49643;1824.0863;1.0;19;213.61188;437.67767;1838.1794;1.0;20;314.38303;260.54532;2238.7803;1.0;21;332.41724;303.05008;1839.4496;1.0;23;328.00595;421.16165;1842.4626;1.0
1;1342173141945;sitting;0;326.73517;106.64462;2076.171;1.0;1;313.8004;169.27895;2079.516;1.0;2;308.4582;217.09966;2113.3267;1.0;5;289.03354;168.60954;1978.926;1.0;6;319.01056;226.41261;1827.095;1.0;8;410.21393;209.04309;1667.2458;1.0;11;336.2818;169.88657;2180.106;1.0;12;369.45245;230.31862;2078.6843;1.0;14;418.85428;207.84029;1679.4565;1.0;16;278.28433;267.48083;2044.455;1.0;17;211.64421;329.20312;1824.6367;1.0;19;213.06648;442.4977;1832.3315;1.0;20;326.00204;259.71902;2249.8196;1.0;21;331.6253;294.8089;1852.8777;1.0;23;327.77322;415.86902;1845.3751;1.0
1;1342173142009;sitting;0;326.86157;107.146576;2079.5378;1.0;1;314.07797;169.48512;2085.3013;1.0;2;308.10815;218.28137;2108.464;1.0;5;287.7422;166.48065;1985.6385;1.0;6;306.67316;226.8661;1862.7432;1.0;8;382.66965;203.97954;1672.0442;1.0;11;338.01126;172.2155;2184.9639;1.0;12;371.7551;231.17485;2068.226;1.0;14;378.51874;215.3615;1709.8042;1.0;16;278.42776;267.6467;2040.9366;1.0;17;212.88904;328.89365;1838.8982;1.0;19;214.01595;441.71564;1826.2646;1.0;20;324.16263;264.5206;2222.3174;1.0;21;332.2467;292.53577;1861.8141;1.0;23;328.3003;414.8283;1848.3851;1.0
1;1342173142093;sitting;0;325.46484;106.97014;2082.2004;1.0;1;311.861;170.07755;2098.7456;1.0;2;307.2061;217.8813;2120.6985;1.0;5;283.61826;167.40364;2009.334;1.0;6;295.16974;230.34203;1877.4651;1.0;8;368.06827;224.7391;1732.0249;1.0;11;337.79565;172.53294;2188.1572;1.0;12;367.28598;230.33376;2066.3877;1.0;14;362.8714;215.64832;1714.5743;1.0;16;280.1251;265.91348;2070.2424;1.0;17;212.09238;328.3183;1838.5415;1.0;19;212.42091;443.7944;1829.569;1.0;20;323.69556;263.57648;2215.0603;1.0;21;333.73337;292.2688;1861.4634;1.0;23;330.39642;413.846;1846.5547;1.0
1;1342173142188;sitting;0;323.96594;107.01766;2085.8867;1.0;1;305.96146;171.14104;2124.2712;1.0;2;303.1004;216.70923;2146.3938;1.0;5;276.47464;169.46745;2049.3228;1.0;6;266.85492;236.61398;1922.735;1.0;8;320.71286;231.79532;1670.2849;1.0;11;333.4385;172.70055;2199.2197;1.0;12;344.11353;234.4207;2082.2026;1.0;14;322.7584;268.36194;1855.995;1.0;16;284.59338;262.20737;2127.3687;1.0;17;207.14507;319.12857;1861.0863;1.0;19;208.6335;435.46432;1863.1842;1.0;20;315.41714;260.52002;2209.664;1.0;21;352.58777;301.443;1852.3914;1.0;23;340.366;419.3961;1821.8448;1.0
1;1342173142279;sitting;0;321.10175;106.97219;2091.4985;1.0;1;303.961;170.79965;2133.7656;1.0;2;301.78833;219.14923;2147.2915;1.0;5;271.94275;168.43997;2063.974;1.0;6;244.35245;236.1628;2031.2502;1.0;8;277.40186;246.34264;1720.3844;1.0;11;333.95105;173.00983;2203.5571;1.0;12;342.64243;233.35577;2130.27;1.0;14;327.61053;278.7359;1890.694;1.0;16;282.4445;267.36923;2122.4424;1.0;17;205.5176;312.9164;1868.1079;1.0;19;209.54315;426.79517;1873.2529;1.0;20;316.2411;266.43442;2199.1924;1.0;21;352.4999;306.6429;1843.9637;1.0;23;341.25815;425.6246;1813.321;1.0
1;1342173142355;sitting;0;317.014;106.34098;2105.6677;1.0;1;302.25165;170.80832;2140.1313;1.0;2;300.92078;219.5003;2148.934;1.0;5;267.1924;168.63722;2080.9817;1.0;6;239.06021;237.16447;2064.9307;1.0;8;244.77234;258.03146;1756.4346;1.0;11;335.42508;172.86263;2199.281;1.0;12;344.46225;232.86613;2153.9822;1.0;14;331.5875;283.98166;1894.666;1.0;16;280.24597;268.1176;2124.4717;1.0;17;204.76657;310.5208;1864.4532;1.0;19;211.06686;425.7199;1875.8464;1.0;20;318.36786;267.48218;2191.002;1.0;21;350.54166;307.02942;1839.629;1.0;23;340.2543;425.20062;1812.8195;1.0
1;1342173142496;sitting;0;310.7304;104.70304;2141.0037;1.0;1;295.5897;168.93327;2176.1292;1.0;2;294.23254;216.09369;2174.496;1.0;5;255.8012;167.14241;2157.2341;1.0;6;224.92548;230.04012;2172.1404;1.0;8;199.6585;266.81912;1870.8507;1.0;11;334.6932;170.6933;2195.0242;1.0;12;350.00766;231.43338;2184.77;1.0;14;338.26852;287.938;1922.7012;1.0;16;266.9034;262.6961;2160.5188;1.0;17;205.49983;309.9855;1883.0682;1.0;19;211.04518;426.59323;1884.1595;1.0;20;318.54993;263.94678;2185.2073;1.0;21;346.85822;303.9074;1835.6398;1.0;23;338.57144;421.33438;1813.1222;1.0
1;1342173142674;sitting;0;297.25128;109.89081;2184.712;1.0;1;283.4792;168.23839;2199.9985;1.0;2;282.59583;214.78171;2179.18;1.0;5;246.7392;168.38846;2209.0288;1.0;6;222.25516;228.19171;2224.7815;1.0;8;207.57939;270.43048;1953.6139;1.0;11;320.52203;168.0871;2190.9685;1.0;12;348.74863;234.73486;2186.261;1.0;14;349.57748;282.93243;1921.1863;1.0;16;253.69543;262.0444;2165.108;1.0;17;196.66075;321.77988;1868.067;1.0;19;207.6869;433.21988;1877.501;1.0;20;309.87106;262.40247;2151.6147;1.0;21;345.65796;304.37888;1829.5508;1.0;23;329.49146;428.34683;1795.5421;1.0
1;1342173142737;sitting;0;297.25128;109.89081;2184.712;1.0;1;283.4792;168.23839;2199.9985;1.0;2;282.59583;214.78171;2179.18;1.0;5;246.7392;168.38846;2209.0288;1.0;6;222.25516;228.19171;2224.7815;1.0;8;207.57939;270.43048;1953.6139;1.0;11;320.52203;168.0871;2190.9685;1.0;12;348.74863;234.73486;2186.261;1.0;14;349.57748;282.93243;1921.1863;1.0;16;253.69543;262.0444;2165.108;1.0;17;196.66075;321.77988;1868.067;1.0;19;207.6869;433.21988;1877.501;1.0;20;309.87106;262.40247;2151.6147;1.0;21;345.65796;304.37888;1829.5508;1.0;23;329.49146;428.34683;1795.5421;1.0
1;1342173142852;sitting;0;293.52554;110.73736;2200.8892;1.0;1;282.31973;169.1857;2214.167;1.0;2;282.2297;215.11108;2188.4067;1.0;5;244.92361;170.19963;2224.691;1.0;6;218.45708;234.05582;2255.8867;1.0;8;201.73666;272.5832;1951.5569;1.0;11;320.073;168.1621;2203.643;1.0;12;348.83737;234.1932;2188.7378;1.0;14;343.06027;282.9705;1925.3678;1.0;16;254.41516;262.55624;2170.2573;1.0;17;194.49615;322.15002;1865.6006;1.0;19;208.78865;433.2747;1879.7852;1.0;20;310.0558;261.7018;2155.0356;1.0;21;344.39117;312.63724;1839.9181;1.0;23;329.27795;434.35168;1790.2277;1.0
1;1342173142975;sitting;0;291.1411;113.08242;2218.5952;1.0;1;281.50073;170.88336;2228.2751;1.0;2;282.82474;216.06949;2207.269;1.0;5;244.58577;173.76416;2252.8403;1.0;6;220.5321;236.3377;2303.7563;1.0;8;207.95444;269.25586;2000.5276;1.0;11;319.23874;167.93834;2203.71;1.0;12;348.52505;233.40108;2183.5112;1.0;14;351.65143;277.88824;1936.6392;1.0;16;257.36108;263.49268;2203.703;1.0;17;196.56406;320.8174;1862.4596;1.0;19;208.93387;434.01224;1873.903;1.0;20;311.41843;260.7332;2168.823;1.0;21;352.71756;310.42236;1839.6498;1.0;23;330.39197;435.45352;1795.2153;1.0
1;1342173143125;sitting;0;290.54993;113.7883;2229.9165;1.0;1;282.0908;174.4608;2254.5984;1.0;2;281.4547;219.43857;2226.654;1.0;5;245.5908;175.87462;2277.063;1.0;6;220.94543;234.49634;2339.4067;1.0;8;211.98541;263.72318;2063.2263;1.0;11;319.32547;173.01852;2232.134;1.0;12;351.432;232.03589;2205.5981;1.0;14;344.58807;279.9467;1938.1804;1.0;16;251.20337;265.97745;2216.448;1.0;17;197.40077;318.19907;1858.4594;1.0;19;207.88666;430.79752;1865.9711;1.0;20;310.88303;265.13498;2180.9712;1.0;21;356.04092;311.51498;1851.4568;1.0;23;331.64883;438.50345;1802.6685;1.0
1;1342173143279;sitting;0;291.66666;114.682655;2256.1858;1.0;1;282.38986;174.75453;2267.1213;1.0;2;281.2024;218.93411;2244.9824;1.0;5;246.47586;175.70467;2293.8857;1.0;6;221.21095;231.51897;2344.3926;1.0;8;217.27914;259.41525;2091.1057;1.0;11;319.162;173.78171;2240.3567;1.0;12;351.08636;228.19559;2242.891;1.0;14;338.3382;272.09387;1982.4431;1.0;16;255.33003;263.93112;2240.8108;1.0;17;201.45193;315.11194;1869.1738;1.0;19;208.8796;426.50974;1873.4269;1.0;20;305.0544;264.05734;2204.8762;1.0;21;358.61362;316.72443;1846.201;1.0;23;319.599;408.91306;1995.1746;1.0
1;1342173143421;sitting;0;292.95312;116.24341;2273.8875;1.0;1;284.2694;176.34752;2279.4575;1.0;2;283.17142;218.20107;2225.8386;1.0;5;247.2568;176.21725;2280.122;1.0;6;224.7453;235.28488;2312.7334;1.0;8;209.78395;268.80258;2083.6729;1.0;11;321.3036;176.47786;2278.7932;1.0;12;350.84015;229.87415;2271.422;1.0;14;334.4985;266.95654;2001.8785;1.0;16;254.14948;262.00394;2172.6963;1.0;17;195.01804;323.38;1878.5663;1.0;19;207.20091;433.55997;1883.9064;1.0;20;309.9012;262.2378;2171.743;1.0;21;361.99002;312.3589;1821.3125;1.0;23;316.16968;418.0474;1924.7141;1.0
